id|rightsId|version
0100C9E00FD62800|00000000000000000000000000000000|65536
0100B4700BFC6800|00000000000000000000000000000000|327680
010042500FABA800|00000000000000000000000000000000|131072
010087C00E31C800|00000000000000000000000000000000|262144
010033300EC86800|00000000000000000000000000000000|196608
0100BD300F4A2800|00000000000000000000000000000000|131072
01003B900ED8C800|00000000000000000000000000000000|65536
010074B00ED32800|00000000000000000000000000000000|196608
0100C1700CD94800|00000000000000000000000000000000|65536
0100A6F00F364800|00000000000000000000000000000000|65536
0100B0700E944800|00000000000000000000000000000000|196608
0100D1900EC80800|00000000000000000000000000000000|589824
010044500F3C2800|00000000000000000000000000000000|131072
0100AD600C5EA800|00000000000000000000000000000000|196608
01005A400DB52800|00000000000000000000000000000000|65536
01003DD00DE14800|00000000000000000000000000000000|65536
010060200F208800|00000000000000000000000000000000|65536
0100A9200F300800|00000000000000000000000000000000|131072
01008CA00F7E0800|00000000000000000000000000000000|65536
0100F3900D0F0800|00000000000000000000000000000000|524288
010049000B69E800|00000000000000000000000000000000|327680
0100F3000EC70800|00000000000000000000000000000000|65536
010004D00D32A800|00000000000000000000000000000000|65536
010055900FADA800|00000000000000000000000000000000|131072
0100DF900FC52800|00000000000000000000000000000000|65536
0100E5A00DF60800|00000000000000000000000000000000|131072
010022D0089AE800|00000000000000000000000000000000|327680
01004A4009106800|00000000000000000000000000000000|131072
010041C01014E800|00000000000000000000000000000000|196608
010022900D3EC800|00000000000000000000000000000000|786432
010055700CEA8800|00000000000000000000000000000000|786432
0100A0600C610800|00000000000000000000000000000000|65536
010015500E9C0800|00000000000000000000000000000000|262144
01000E800FCB4800|00000000000000000000000000000000|131072
01005E5009EF2800|00000000000000000000000000000000|65536
010099600FC2A800|00000000000000000000000000000000|65536
010032000EA2C800|00000000000000000000000000000000|196608
010044F00EF72800|00000000000000000000000000000000|131072
0100E1500F544800|00000000000000000000000000000000|327680
0100E9E00DBF4800|00000000000000000000000000000000|983040
0100F1F00F574800|00000000000000000000000000000000|131072
0100F3A00F4CA800|00000000000000000000000000000000|720896
010007300C482800|00000000000000000000000000000000|131072
0100A9700F27A800|00000000000000000000000000000000|196608
010022C00F20A800|00000000000000000000000000000000|65536
01004C100FA84800|00000000000000000000000000000000|131072
0100B7E0102E4800|00000000000000000000000000000000|196608
0100EA501033C800|00000000000000000000000000000000|65536
010027B00DDF4800|00000000000000000000000000000000|131072
0100D6100FF44800|00000000000000000000000000000000|65536
0100A0300FC3E800|00000000000000000000000000000000|65536
010064F00C212800|00000000000000000000000000000000|131072
0100E3D00EA82800|00000000000000000000000000000000|65536
010013700DA4A800|00000000000000000000000000000000|131072
0100C5100DB04800|00000000000000000000000000000000|262144
010093F00E818800|00000000000000000000000000000000|655360
0100FBD00ED24800|00000000000000000000000000000000|131072
0100D1700E832800|00000000000000000000000000000000|131072
0100AFD00F13C800|00000000000000000000000000000000|65536
01001E700F3A2800|00000000000000000000000000000000|393216
0100BCA00F426800|00000000000000000000000000000000|262144
0100D5D00DAF2800|00000000000000000000000000000000|131072
010000100C4B8800|00000000000000000000000000000000|196608
01000AA00D30E800|00000000000000000000000000000000|65536
01009DB00D6E0800|00000000000000000000000000000000|65536
0100C3300D8C4800|00000000000000000000000000000000|196608
0100B2D00C63A800|00000000000000000000000000000000|131072
0100DEE00F508800|00000000000000000000000000000000|131072
0100F3F00B86A800|00000000000000000000000000000000|65536
0100DA500EFB0800|00000000000000000000000000000000|262144
0100CB500CE76800|00000000000000000000000000000000|196608
0100A7900BADA800|00000000000000000000000000000000|65536
0100B7200DAC6800|00000000000000000000000000000000|131072
01003C700D0DE800|00000000000000000000000000000000|131072
01008E700F952800|00000000000000000000000000000000|65536
010092A00D43C800|00000000000000000000000000000000|131072
010065C00F976800|00000000000000000000000000000000|65536
0100E5A00FD38800|00000000000000000000000000000000|131072
010008A00F632800|00000000000000000000000000000000|196608
010008F00F476800|00000000000000000000000000000000|131072
010018700A5EC800|00000000000000000000000000000000|458752
01002E800F3B4800|00000000000000000000000000000000|262144
01005A200F36C800|00000000000000000000000000000000|1245184
010071800B4B2800|00000000000000000000000000000000|65536
01008EC00FDAA800|00000000000000000000000000000000|262144
01008FC00D964800|00000000000000000000000000000000|1245184
0100EAA00DB9A800|00000000000000000000000000000000|262144
010003E00FB90800|00000000000000000000000000000000|196608
010010900F7B4800|00000000000000000000000000000000|196608
01003C400AD42800|00000000000000000000000000000000|196608
0100C27010772800|00000000000000000000000000000000|65536
01008CA00CF34800|00000000000000000000000000000000|131072
0100A1A00C5D8800|00000000000000000000000000000000|131072
01008D300C50C800|00000000000000000000000000000000|1900544
0100E8600C504800|00000000000000000000000000000000|1769472
010006000F85E800|00000000000000000000000000000000|131072
010069800E060800|00000000000000000000000000000000|65536
0100E2700D5B6800|00000000000000000000000000000000|65536
010032400E700800|00000000000000000000000000000000|65536
010024B00F9D0800|00000000000000000000000000000000|786432
0100ACE00DAB6800|00000000000000000000000000000000|65536
010095C00F354800|00000000000000000000000000000000|65536
010083A00BF6C800|00000000000000000000000000000000|65536
0100A0A00E660800|00000000000000000000000000000000|1048576
010054600AC74800|00000000000000000000000000000000|65536
01009BD00F45E800|00000000000000000000000000000000|65536
0100FB500D8F8800|00000000000000000000000000000000|393216
0100F9900D8C8800|00000000000000000000000000000000|196608
010009E00F49C800|00000000000000000000000000000000|65536
010023800E8EA800|00000000000000000000000000000000|65536
0100DF000DA9C800|00000000000000000000000000000000|196608
0100E9900ED74800|00000000000000000000000000000000|524288
0100F9600E746800|00000000000000000000000000000000|327680
01004EB00E43A800|00000000000000000000000000000000|262144
0100B6200D8D2800|00000000000000000000000000000000|131072
010041A00FB14800|00000000000000000000000000000000|65536
0100B8400FBD4800|00000000000000000000000000000000|196608
0100CF600F366800|00000000000000000000000000000000|131072
0100EF600F6C4800|00000000000000000000000000000000|131072
010034800B75E800|00000000000000000000000000000000|524288
010091000D310800|00000000000000000000000000000000|65536
010095C00F9DE800|00000000000000000000000000000000|65536
010056100E43C800|00000000000000000000000000000000|131072
010044400EEAE800|00000000000000000000000000000000|65536
0100E5D00CC0C800|00000000000000000000000000000000|65536
010080F00F490800|00000000000000000000000000000000|65536
0100ED000D390800|00000000000000000000000000000000|262144
010010100FF14800|00000000000000000000000000000000|655360
01005070088E0800|00000000000000000000000000000000|65536
0100F5D01034E800|00000000000000000000000000000000|65536
01000690085BE800|00000000000000000000000000000000|65536
010060800B7A8800|00000000000000000000000000000000|327680
010056A00EC78800|00000000000000000000000000000000|131072
010092800EC76800|00000000000000000000000000000000|131072
0100DD200EC7A800|00000000000000000000000000000000|131072
0100E6900F2A8800|00000000000000000000000000000000|65536
0100DBE00F34C800|00000000000000000000000000000000|65536
01007FA00FA0C800|00000000000000000000000000000000|393216
0100D8500EE14800|00000000000000000000000000000000|131072
01006F80082E4800|00000000000000000000000000000000|131072
01002FF00F460800|00000000000000000000000000000000|196608
01003AA00F5C4800|00000000000000000000000000000000|65536
0100B0A00C8D8800|00000000000000000000000000000000|131072
010066F00C76A800|00000000000000000000000000000000|65536
010036700F83E800|00000000000000000000000000000000|393216
01002DF00F76C800|00000000000000000000000000000000|1376256
010072C010002800|00000000000000000000000000000000|65536
0100F4F00FD4E800|00000000000000000000000000000000|131072
010056500AD50800|00000000000000000000000000000000|65536
01000D600EFC4800|00000000000000000000000000000000|131072
01009D000FAE0800|00000000000000000000000000000000|262144
010000600EC82800|00000000000000000000000000000000|327680
01005FD00F15A800|00000000000000000000000000000000|131072
010002600E17A800|00000000000000000000000000000000|196608
01008DB008C2C800|00000000000000000000000000000000|458752
0100ABF008968800|00000000000000000000000000000000|458752
010020900E7A8800|00000000000000000000000000000000|1245184
010063700CA1C800|00000000000000000000000000000000|65536
010047000E9AA800|00000000000000000000000000000000|458752
0100C5700ECE0800|00000000000000000000000000000000|131072
010052B00B194800|00000000000000000000000000000000|131072
0100DC400E5CE800|00000000000000000000000000000000|196608
01009E600D78C800|00000000000000000000000000000000|65536
0100C9D00F264800|00000000000000000000000000000000|393216
0100E6200F298800|00000000000000000000000000000000|196608
0100D7300E966800|00000000000000000000000000000000|196608
0100D9900F220800|00000000000000000000000000000000|196608
0100D470106DC800|00000000000000000000000000000000|196608
0100B49010544800|00000000000000000000000000000000|131072
0100EB500D92E800|00000000000000000000000000000000|1441792
010074400F6A8800|00000000000000000000000000000000|262144
010083800E43E800|00000000000000000000000000000000|196608
0100EEA00E3EA800|00000000000000000000000000000000|65536
010049F00EC30800|00000000000000000000000000000000|65536
0100E8400FDCA800|00000000000000000000000000000000|131072
0100DE900F200800|00000000000000000000000000000000|65536
0100DFC00E472800|00000000000000000000000000000000|65536
0100AEC010052800|00000000000000000000000000000000|131072
0100D1C00C700800|00000000000000000000000000000000|65536
010030900D9A6800|00000000000000000000000000000000|262144
0100D2201001E800|00000000000000000000000000000000|65536
010062C00F558800|00000000000000000000000000000000|262144
0100DAF00D0E2800|00000000000000000000000000000000|196608
010045500B212800|00000000000000000000000000000000|65536
010018100F688800|00000000000000000000000000000000|131072
010077E00F30E800|00000000000000000000000000000000|196608
01002EA00ABBA800|00000000000000000000000000000000|196608
0100E9D00D6C2800|00000000000000000000000000000000|3080192
0100FED010222800|00000000000000000000000000000000|65536
01004B200DF76800|00000000000000000000000000000000|131072
0100327005C94800|00000000000000000000000000000000|262144
01000ED00E39A800|00000000000000000000000000000000|65536
0100AC300BBE4800|00000000000000000000000000000000|131072
010070400EFAA800|00000000000000000000000000000000|131072
01000FA010340800|00000000000000000000000000000000|131072
0100B7000D89E800|00000000000000000000000000000000|393216
010066200E1E6800|00000000000000000000000000000000|524288
0100E3D0103CE800|00000000000000000000000000000000|131072
010051D00E3A4800|00000000000000000000000000000000|65536
010093500E24C800|00000000000000000000000000000000|65536
0100B280106A0800|00000000000000000000000000000000|196608
0100A3000F070800|00000000000000000000000000000000|196608
0100E2800BBC2800|00000000000000000000000000000000|196608
0100FE600C502800|00000000000000000000000000000000|262144
0100E910103B4800|00000000000000000000000000000000|131072
0100A2500E232800|00000000000000000000000000000000|131072
01002DD004972800|00000000000000000000000000000000|65536
010069F008A38800|00000000000000000000000000000000|65536
01007BE00FE5E800|00000000000000000000000000000000|65536
0100D04010E38800|00000000000000000000000000000000|131072
010003B00F6A6800|00000000000000000000000000000000|393216
010037500DF38800|00000000000000000000000000000000|262144
0100B6700DEC2800|00000000000000000000000000000000|65536
0100DEB00F12A800|00000000000000000000000000000000|65536
0100630010252800|00000000000000000000000000000000|65536
0100BB600DA1A800|00000000000000000000000000000000|65536
010086100CDCA800|00000000000000000000000000000000|65536
0100DFE00F002800|00000000000000000000000000000000|131072
01001D300FEC2800|00000000000000000000000000000000|458752
0100B3900F02A800|00000000000000000000000000000000|131072
0100A8200D0EE800|00000000000000000000000000000000|65536
0100B9500D1B0800|00000000000000000000000000000000|6291456
010020400BDD2800|00000000000000000000000000000000|131072
010035A00DF62800|00000000000000000000000000000000|196608
010067A00964E800|00000000000000000000000000000000|65536
010097800EA20800|00000000000000000000000000000000|196608
01009CC00F23C800|00000000000000000000000000000000|65536
010043F010412800|00000000000000000000000000000000|65536
0100C7D00E6A0800|00000000000000000000000000000000|65536
010066501069C800|00000000000000000000000000000000|1179648
01005D200C9AA800|00000000000000000000000000000000|196608
010058800F860800|00000000000000000000000000000000|65536
010051800E922800|00000000000000000000000000000000|131072
0100AC800D022800|00000000000000000000000000000000|65536
010050500FE30800|00000000000000000000000000000000|65536
0100F6C00DA56800|00000000000000000000000000000000|1835008
010053900F4BA800|00000000000000000000000000000000|196608
01008AC00BA2E800|00000000000000000000000000000000|65536
010084600F51C800|00000000000000000000000000000000|131072
010089700F30C800|00000000000000000000000000000000|131072
0100FA900FCD6800|00000000000000000000000000000000|65536
0100BED00E350800|00000000000000000000000000000000|196608
0100A44010072800|00000000000000000000000000000000|131072
010031500F6BC800|00000000000000000000000000000000|65536
010046400F310800|00000000000000000000000000000000|131072
0100A9C010246800|00000000000000000000000000000000|131072
010013F009B88800|00000000000000000000000000000000|131072
010025C00D410800|00000000000000000000000000000000|262144
0100F2300D4BA800|00000000000000000000000000000000|196608
01006EE00E67C800|00000000000000000000000000000000|65536
010061E00E05E800|00000000000000000000000000000000|327680
010009900E170800|00000000000000000000000000000000|196608
010058000A576800|00000000000000000000000000000000|65536
0100B080104BC800|00000000000000000000000000000000|196608
010054501075C800|00000000000000000000000000000000|262144
0100EB600E914800|00000000000000000000000000000000|786432
010000100FB62800|00000000000000000000000000000000|65536
0100BE300FF62800|00000000000000000000000000000000|589824
0100F3100DA46800|00000000000000000000000000000000|589824
010025E01076A800|00000000000000000000000000000000|196608
01002950102CE800|00000000000000000000000000000000|65536
01000B500EB22800|00000000000000000000000000000000|65536
01005CD00F85A800|00000000000000000000000000000000|327680
0100AD300E4FA800|00000000000000000000000000000000|65536
01004B100A1C4800|00000000000000000000000000000000|196608
0100BEA00B9A4800|00000000000000000000000000000000|65536
0100CE500D226800|00000000000000000000000000000000|65536
0100FB700D224800|00000000000000000000000000000000|65536
010042900E464800|00000000000000000000000000000000|65536
010067C010F88800|00000000000000000000000000000000|196608
010019700D13A800|00000000000000000000000000000000|65536
0100F4800F872800|00000000000000000000000000000000|65536
010097C01106C800|00000000000000000000000000000000|65536
0100089010A92800|00000000000000000000000000000000|65536
0100CF30108A6800|00000000000000000000000000000000|65536
010061700FA8C800|00000000000000000000000000000000|262144
0100D1E00E972800|00000000000000000000000000000000|7340032
0100EA900FB2C800|00000000000000000000000000000000|131072
01005C1010488800|00000000000000000000000000000000|65536
0100AFA011068800|00000000000000000000000000000000|131072
0100B1E0100A4800|00000000000000000000000000000000|131072
010085500E9D0800|00000000000000000000000000000000|458752
0100E060102AA800|00000000000000000000000000000000|65536
0100DBA0109C2800|00000000000000000000000000000000|65536
0100F6A00E31E800|00000000000000000000000000000000|196608
0100BFE00E9CA800|00000000000000000000000000000000|524288
010046200FC62800|00000000000000000000000000000000|196608
0100BE800E6D8800|00000000000000000000000000000000|458752
01002EE00F48C800|00000000000000000000000000000000|196608
0100EDC00FC5C800|00000000000000000000000000000000|196608
01008EA00E816800|00000000000000000000000000000000|131072
0100F9800EDFA800|00000000000000000000000000000000|196608
0100BCD010E88800|00000000000000000000000000000000|65536
0100106010C3E800|00000000000000000000000000000000|65536
010087A00F6D4800|00000000000000000000000000000000|131072
01001F100FA04800|00000000000000000000000000000000|65536
01005A8010C7E800|00000000000000000000000000000000|65536
0100F19011226800|00000000000000000000000000000000|65536
010091400D238800|00000000000000000000000000000000|262144
010031200E044800|00000000000000000000000000000000|917504
01001BD010758800|00000000000000000000000000000000|65536
010039C0106C6800|00000000000000000000000000000000|131072
010049500F996800|00000000000000000000000000000000|196608
01007250089F8800|00000000000000000000000000000000|589824
0100759010EC8800|00000000000000000000000000000000|196608
01001C400482C800|00000000000000000000000000000000|524288
0100013010456800|00000000000000000000000000000000|131072
01003EB010008800|00000000000000000000000000000000|131072
0100B2C00E4DA800|00000000000000000000000000000000|65536
01000C800FADC800|00000000000000000000000000000000|131072
01007E700DBF6800|00000000000000000000000000000000|983040
01002D20103E0800|00000000000000000000000000000000|131072
0100AC00107B8800|00000000000000000000000000000000|131072
01001C400E9D8800|00000000000000000000000000000000|196608
0100BD3010934800|00000000000000000000000000000000|851968
010086700EF16800|00000000000000000000000000000000|131072
010079000F0D2800|00000000000000000000000000000000|65536
0100E6C00EB12800|00000000000000000000000000000000|131072
0100C8300FA90800|00000000000000000000000000000000|131072
01009E700F726800|00000000000000000000000000000000|262144
01001F20100B8800|00000000000000000000000000000000|65536
0100C2400D68C800|00000000000000000000000000000000|196608
0100E4C011304800|00000000000000000000000000000000|65536
0100AC40108D8800|00000000000000000000000000000000|65536
01004C500BD40800|00000000000000000000000000000000|393216
010041D00DEB2800|00000000000000000000000000000000|196608
01002E5008C56800|00000000000000000000000000000000|131072
01003D200BAA2800|00000000000000000000000000000000|131072
0100775008C5A800|00000000000000000000000000000000|65536
01001D100BEEA800|00000000000000000000000000000000|65536
0100E4C00DE30800|00000000000000000000000000000000|196608
0100074010F1C800|00000000000000000000000000000000|131072
01000A400DA58800|00000000000000000000000000000000|2097152
01006BD00F8C0800|00000000000000000000000000000000|65536
01009B7010B42800|00000000000000000000000000000000|65536
0100C4C00E73E800|00000000000000000000000000000000|393216
01002B300ECA2800|00000000000000000000000000000000|196608
010026800E304800|00000000000000000000000000000000|65536
01003E800EADC800|00000000000000000000000000000000|65536
0100EDF00E306800|00000000000000000000000000000000|65536
010085A00C5E8800|00000000000000000000000000000000|327680
0100F6300F94C800|00000000000000000000000000000000|65536
0100A7B00FFC2800|00000000000000000000000000000000|393216
0100B5B0113CE800|00000000000000000000000000000000|65536
0100CC0010A46800|00000000000000000000000000000000|65536
010060C010B4A800|00000000000000000000000000000000|131072
01008BA00F172800|00000000000000000000000000000000|196608
01007B600D5BC800|00000000000000000000000000000000|65536
010050D00FE0C800|00000000000000000000000000000000|65536
01006D00109FE800|00000000000000000000000000000000|458752
010011100DBF2800|00000000000000000000000000000000|983040
0100BA400E2F4800|00000000000000000000000000000000|1114112
0100DF9010206800|00000000000000000000000000000000|196608
01003E300FFD8800|00000000000000000000000000000000|262144
0100A32010618800|00000000000000000000000000000000|196608
0100EB800B614800|00000000000000000000000000000000|131072
01008F30107F8800|00000000000000000000000000000000|196608
0100D4D00F8F2800|00000000000000000000000000000000|196608
01009D9010B9E800|00000000000000000000000000000000|131072
0100F6600AC00800|00000000000000000000000000000000|131072
010082A00D444800|00000000000000000000000000000000|327680
01008D100D43E800|00000000000000000000000000000000|458752
0100DD30110CC800|00000000000000000000000000000000|327680
010092A0102AE800|00000000000000000000000000000000|131072
0100DEC00F7EC800|00000000000000000000000000000000|327680
0100FCB00EEF2800|00000000000000000000000000000000|327680
0100D740110C0800|00000000000000000000000000000000|393216
0100A8F01154E800|00000000000000000000000000000000|65536
01004170113D4800|00000000000000000000000000000000|196608
01004F0010A02800|00000000000000000000000000000000|524288
010032F01096C800|00000000000000000000000000000000|196608
010015F008C54800|00000000000000000000000000000000|851968
0100AB2010B4C800|00000000000000000000000000000000|131072
01006BC0105AC800|00000000000000000000000000000000|196608
0100B080111AA800|00000000000000000000000000000000|65536
0100E720108A4800|00000000000000000000000000000000|65536
01003F30106D8800|00000000000000000000000000000000|65536
0100C7300EEE4800|00000000000000000000000000000000|131072
01006F8002326800|00000000000000000000000000000000|2031616
01004B301108C800|00000000000000000000000000000000|196608
010075D00E8BA800|00000000000000000000000000000000|327680
01005D700E742800|00000000000000000000000000000000|131072
0100735004898800|00000000000000000000000000000000|65536
0100E6300AA3A800|00000000000000000000000000000000|65536
0100F0B00F68E800|00000000000000000000000000000000|65536
0100FB5010D2E800|00000000000000000000000000000000|327680
010051A010C7C800|00000000000000000000000000000000|65536
010081D0100F0800|00000000000000000000000000000000|262144
0100082010A4E800|00000000000000000000000000000000|458752
0100A8B00F0B4800|00000000000000000000000000000000|327680
010048800F41C800|00000000000000000000000000000000|524288
010022400BE5A800|00000000000000000000000000000000|65536
0100B6E01056E800|00000000000000000000000000000000|262144
0100E5F01122C800|00000000000000000000000000000000|65536
01000690114B2800|00000000000000000000000000000000|65536
01008FE00E2F6800|00000000000000000000000000000000|1114112
010089C00DA6A800|00000000000000000000000000000000|1114112
0100CFD00BF3E800|00000000000000000000000000000000|262144
01003F200D0F2800|00000000000000000000000000000000|589824
010080B0115BA800|00000000000000000000000000000000|327680
010085000BA5C800|00000000000000000000000000000000|65536
0100E29010A4A800|00000000000000000000000000000000|262144
0100DB100BBCE800|00000000000000000000000000000000|393216
01000E8010A98800|00000000000000000000000000000000|196608
010002D00EDD0800|00000000000000000000000000000000|65536
01008DF00B78E800|00000000000000000000000000000000|65536
0100283010C56800|00000000000000000000000000000000|65536
0100DB20107BE800|00000000000000000000000000000000|131072
0100BE500DD08800|00000000000000000000000000000000|131072
0100EDB01005C800|00000000000000000000000000000000|196608
0100AFC00F7B6800|00000000000000000000000000000000|131072
01001180021FA800|00000000000000000000000000000000|196608
01008CA00FAE8800|00000000000000000000000000000000|327680
0100B8100C54A800|00000000000000000000000000000000|327680
010088100EE4E800|00000000000000000000000000000000|65536
010070200FBCC800|00000000000000000000000000000000|524288
0100EFB00B7B8800|00000000000000000000000000000000|327680
01001F70112BA800|00000000000000000000000000000000|65536
0100B380022AE800|00000000000000000000000000000000|65536
0100C2200E0F2800|00000000000000000000000000000000|131072
010009400DD38800|00000000000000000000000000000000|131072
010032C011356800|00000000000000000000000000000000|131072
0100512010728800|00000000000000000000000000000000|524288
0100E73010754800|00000000000000000000000000000000|65536
0100C6A00E94A800|00000000000000000000000000000000|327680
01009A200BE42800|00000000000000000000000000000000|589824
010020500E7A6800|00000000000000000000000000000000|131072
0100BD100EB24800|00000000000000000000000000000000|131072
01002F00100A2800|00000000000000000000000000000000|65536
01004E700DFE6800|00000000000000000000000000000000|65536
01007170100AA800|00000000000000000000000000000000|524288
01006A0010D6A800|00000000000000000000000000000000|131072
010079500E0DA800|00000000000000000000000000000000|262144
010020700E2A2800|00000000000000000000000000000000|65536
0100DE400EC68800|00000000000000000000000000000000|65536
010048800E7A2800|00000000000000000000000000000000|196608
01004E301138E800|00000000000000000000000000000000|131072
0100C3E00D68E800|00000000000000000000000000000000|196608
010092D00FF66800|00000000000000000000000000000000|131072
01002C100FBB6800|00000000000000000000000000000000|65536
010077B0100DA800|00000000000000000000000000000000|65536
010068700C70A800|00000000000000000000000000000000|196608
01006CF00CF60800|00000000000000000000000000000000|196608
010084D00CF5E800|00000000000000000000000000000000|131072
0100D5900B4CA800|00000000000000000000000000000000|327680
01003A600D8FC800|00000000000000000000000000000000|655360
0100B6200D204800|00000000000000000000000000000000|65536
010060700EFBA800|00000000000000000000000000000000|131072
010074300F7F6800|00000000000000000000000000000000|524288
0100BFF00F7F8800|00000000000000000000000000000000|524288
01000F20117E6800|00000000000000000000000000000000|65536
01003320103F0800|00000000000000000000000000000000|524288
01006FB00EBE0800|00000000000000000000000000000000|983040
01002B400B590800|00000000000000000000000000000000|131072
010079200D330800|00000000000000000000000000000000|655360
0100C9600A88E800|00000000000000000000000000000000|458752
0100F5000E080800|00000000000000000000000000000000|65536
0100F9D00C186800|00000000000000000000000000000000|131072
010027700FD2E800|00000000000000000000000000000000|65536
0100AE700F184800|00000000000000000000000000000000|196608
0100F2100F0B2800|00000000000000000000000000000000|65536
010061400E7D4800|00000000000000000000000000000000|393216
010091000F72C800|00000000000000000000000000000000|196608
01001AD00E49A800|00000000000000000000000000000000|196608
010067C00E496800|00000000000000000000000000000000|196608
010096300E48A800|00000000000000000000000000000000|65536
0100CE300E48C800|00000000000000000000000000000000|65536
0100DD900E498800|00000000000000000000000000000000|196608
01001B400D334800|00000000000000000000000000000000|327680
010026000F662800|00000000000000000000000000000000|131072
0100A71010B9C800|00000000000000000000000000000000|196608
01005420101DA800|00000000000000000000000000000000|65536
010071E011308800|00000000000000000000000000000000|262144
010038C00EC34800|00000000000000000000000000000000|131072
0100B2900DF06800|00000000000000000000000000000000|196608
0100D3200C52A800|00000000000000000000000000000000|196608
010096500B018800|00000000000000000000000000000000|65536
0100DE800B1F2800|00000000000000000000000000000000|65536
010082600F1AC800|00000000000000000000000000000000|65536
01001BD010D3C800|00000000000000000000000000000000|65536
010000400F582800|00000000000000000000000000000000|65536
01006DB00FBF6800|00000000000000000000000000000000|131072
0100BDA00F876800|00000000000000000000000000000000|131072
0100D8400F816800|00000000000000000000000000000000|65536
01006B601117E800|00000000000000000000000000000000|196608
0100F130115EC800|00000000000000000000000000000000|262144
010015A0110AC800|00000000000000000000000000000000|196608
010065100F16C800|00000000000000000000000000000000|65536
0100A6C00E2BA800|00000000000000000000000000000000|65536
01008B20022AA800|00000000000000000000000000000000|65536
010047E010B3E800|00000000000000000000000000000000|524288
010076200ED9C800|00000000000000000000000000000000|65536
0100A35011406800|00000000000000000000000000000000|65536
0100B0600ABE6800|00000000000000000000000000000000|393216
0100D7800E9E0800|00000000000000000000000000000000|196608
0100E2D00FE90800|00000000000000000000000000000000|196608
01001FA00FBBC800|00000000000000000000000000000000|196608
010033A0118DC800|00000000000000000000000000000000|131072
0100B6E01149E800|00000000000000000000000000000000|262144
0100FCE00F9B0800|00000000000000000000000000000000|65536
01004EB00DACE800|00000000000000000000000000000000|196608
010023800FE12800|00000000000000000000000000000000|65536
0100EC9010258800|00000000000000000000000000000000|458752
010061E00EB1E800|00000000000000000000000000000000|65536
0100FF100FB68800|00000000000000000000000000000000|393216
01003B401148E800|00000000000000000000000000000000|65536
0100B1300FF08800|00000000000000000000000000000000|655360
0100B5E0113F2800|00000000000000000000000000000000|262144
0100CC900E2BE800|00000000000000000000000000000000|65536
010077000F620800|00000000000000000000000000000000|131072
010038100D436800|00000000000000000000000000000000|196608
01003D80117F0800|00000000000000000000000000000000|458752
0100BF001091E800|00000000000000000000000000000000|65536
010032800D740800|00000000000000000000000000000000|65536
0100510011BC0800|00000000000000000000000000000000|131072
010047B010260800|00000000000000000000000000000000|65536
01003E8010E3A800|00000000000000000000000000000000|131072
01001FD01029E800|00000000000000000000000000000000|131072
010034D010E78800|00000000000000000000000000000000|65536
010045E0112D0800|00000000000000000000000000000000|393216
0100896011282800|00000000000000000000000000000000|131072
010070300E2C2800|00000000000000000000000000000000|65536
0100F1E011982800|00000000000000000000000000000000|131072
01001DD0116AA800|00000000000000000000000000000000|131072
0100F1900B144800|00000000000000000000000000000000|131072
0100E64010BAA800|00000000000000000000000000000000|196608
01005E101122E800|00000000000000000000000000000000|327680
010069900FD68800|00000000000000000000000000000000|131072
0100EFC010398800|00000000000000000000000000000000|65536
010041C00D086800|00000000000000000000000000000000|393216
0100026011058800|00000000000000000000000000000000|65536
0100F3500C70C800|00000000000000000000000000000000|196608
010034300F0E2800|00000000000000000000000000000000|327680
010089200F0E4800|00000000000000000000000000000000|131072
010047700D540800|00000000000000000000000000000000|393216
0100BD8011BCC800|00000000000000000000000000000000|65536
010051F00E256800|00000000000000000000000000000000|65536
010090100EA18800|00000000000000000000000000000000|65536
0100B5A00E2C0800|00000000000000000000000000000000|65536
0100BFA010278800|00000000000000000000000000000000|196608
0100FCD00DE02800|00000000000000000000000000000000|65536
010067300E024800|00000000000000000000000000000000|524288
0100023009C72800|00000000000000000000000000000000|196608
01002C301098A800|00000000000000000000000000000000|131072
0100ECE00C0C4800|00000000000000000000000000000000|524288
0100D7800C4DC800|00000000000000000000000000000000|131072
0100A0C00E0DE800|00000000000000000000000000000000|1703936
01001D3003FDE800|00000000000000000000000000000000|131072
01001E700EB28800|00000000000000000000000000000000|2555904
0100FE0010886800|00000000000000000000000000000000|65536
010096300D9C0800|00000000000000000000000000000000|131072
0100C8000F146800|00000000000000000000000000000000|131072
0100FB90103DE800|00000000000000000000000000000000|131072
01001CC00FA1A800|00000000000000000000000000000000|393216
010043901005A800|00000000000000000000000000000000|65536
0100626011656800|00000000000000000000000000000000|327680
01003DB011AE8800|00000000000000000000000000000000|131072
0100F1800DD4E800|00000000000000000000000000000000|65536
0100EF9003906800|00000000000000000000000000000000|65536
010021F00C1C0800|00000000000000000000000000000000|65536
01006C100EC08800|00000000000000000000000000000000|1769472
010000E011176800|00000000000000000000000000000000|65536
0100BF00112C0800|00000000000000000000000000000000|131072
0100D9F010C02800|00000000000000000000000000000000|458752
0100BE300F6AA800|00000000000000000000000000000000|1114112
010020901088A800|00000000000000000000000000000000|65536
01000EE010B40800|00000000000000000000000000000000|65536
0100AAE0100C4800|00000000000000000000000000000000|589824
0100B8F00DACA800|00000000000000000000000000000000|65536
0100AD10102B2800|00000000000000000000000000000000|65536
0100D560102C8800|00000000000000000000000000000000|65536
01008D20101DE800|00000000000000000000000000000000|65536
